timestamp,main_meter(kW),PV_battery_system(kW)
2021-03-13 17:30:00+00:00,118.0,1.0
2021-03-13 17:35:00+00:00,61.0,55.0
2021-03-13 17:40:00+00:00,38.0,59.0
2021-03-13 17:45:00+00:00,61.0,59.0
2021-03-13 17:50:00+00:00,66.0,59.0
2021-03-13 17:55:00+00:00,59.0,59.0
2021-03-13 18:00:00+00:00,33.0,59.0
2021-03-13 18:05:00+00:00,54.0,59.0
2021-03-13 18:10:00+00:00,36.0,59.0
2021-03-13 18:15:00+00:00,61.0,58.0
2021-03-13 18:20:00+00:00,41.0,58.0
2021-03-13 18:25:00+00:00,73.0,58.0
2021-03-13 18:30:00+00:00,42.0,58.0
2021-03-13 18:35:00+00:00,54.0,59.0
2021-03-13 18:40:00+00:00,60.0,59.0
2021-03-13 18:45:00+00:00,34.0,59.0
2021-03-13 18:50:00+00:00,38.0,59.0
2021-03-13 18:55:00+00:00,49.0,59.0
2021-03-13 19:00:00+00:00,60.0,59.0
2021-03-13 19:05:00+00:00,47.0,59.0
2021-03-13 19:10:00+00:00,35.0,59.0
2021-03-13 19:15:00+00:00,38.0,59.0
2021-03-13 19:20:00+00:00,66.0,29.0
2021-03-13 19:25:00+00:00,66.0,29.0
2021-03-13 19:30:00+00:00,99.0,30.0
2021-03-13 19:35:00+00:00,84.0,30.0
2021-03-13 19:40:00+00:00,94.0,-1.0
2021-03-13 19:45:00+00:00,92.0,-1.0
2021-03-13 19:50:00+00:00,101.0,-1.0
2021-03-13 19:55:00+00:00,102.0,-1.0
2021-03-13 20:00:00+00:00,54.0,37.0
2021-03-13 20:05:00+00:00,80.0,38.0
2021-03-13 20:10:00+00:00,72.0,41.0
2021-03-13 20:15:00+00:00,80.0,45.0
2021-03-13 20:20:00+00:00,63.0,46.0
2021-03-13 20:25:00+00:00,59.0,49.0
2021-03-13 20:30:00+00:00,43.0,51.0
2021-03-13 20:35:00+00:00,53.0,55.0
2021-03-13 20:40:00+00:00,86.0,18.0
2021-03-13 20:45:00+00:00,96.0,19.0
2021-03-13 20:50:00+00:00,100.0,17.0
2021-03-13 20:55:00+00:00,76.0,16.0
2021-03-13 21:00:00+00:00,75.0,13.0
2021-03-13 21:05:00+00:00,107.0,10.0
2021-03-13 21:10:00+00:00,103.0,9.0
2021-03-13 21:15:00+00:00,109.0,8.0
2021-03-13 21:20:00+00:00,105.0,12.0
2021-03-13 21:25:00+00:00,90.0,9.0
2021-03-13 21:30:00+00:00,70.0,30.0
2021-03-13 21:35:00+00:00,53.0,44.0
2021-03-13 21:40:00+00:00,-6.0,97.0
2021-03-13 21:45:00+00:00,29.0,80.0
2021-03-13 21:50:00+00:00,24.0,72.0
2021-03-13 21:55:00+00:00,59.0,79.0
2021-03-13 22:00:00+00:00,33.0,66.0
2021-03-13 22:05:00+00:00,60.0,49.0
2021-03-13 22:10:00+00:00,49.0,40.0
2021-03-13 22:15:00+00:00,54.0,33.0
2021-03-13 22:20:00+00:00,130.0,-31.0
2021-03-13 22:25:00+00:00,138.0,-38.0
2021-03-13 22:30:00+00:00,153.0,-43.0
2021-03-13 22:35:00+00:00,156.0,-39.0
2021-03-13 22:40:00+00:00,90.0,22.0
2021-03-13 22:45:00+00:00,96.0,24.0
2021-03-13 22:50:00+00:00,100.0,10.0
2021-03-13 22:55:00+00:00,86.0,4.0
2021-03-13 23:00:00+00:00,106.0,8.0
2021-03-13 23:05:00+00:00,106.0,8.0
2021-03-13 23:10:00+00:00,106.0,13.0
2021-03-13 23:15:00+00:00,80.0,12.0
2021-03-13 23:20:00+00:00,138.0,-23.0
2021-03-13 23:25:00+00:00,115.0,-19.0
2021-03-13 23:30:00+00:00,124.0,-15.0
2021-03-13 23:35:00+00:00,143.0,-21.0
2021-03-13 23:40:00+00:00,133.0,-21.0
2021-03-13 23:45:00+00:00,104.0,-2.0
2021-03-13 23:50:00+00:00,115.0,-1.0
2021-03-13 23:55:00+00:00,106.0,2.0
2021-03-14 00:00:00+00:00,99.0,-3.0
2021-03-14 00:05:00+00:00,116.0,-3.0
2021-03-14 00:10:00+00:00,119.0,-3.0
2021-03-14 00:15:00+00:00,128.0,-3.0
2021-03-14 00:20:00+00:00,151.0,-56.0
2021-03-14 00:25:00+00:00,171.0,-56.0
2021-03-14 00:30:00+00:00,144.0,-55.0
2021-03-14 00:35:00+00:00,145.0,-55.0
2021-03-14 00:40:00+00:00,145.0,-57.0
2021-03-14 00:45:00+00:00,170.0,-55.0
2021-03-14 00:50:00+00:00,173.0,-55.0
2021-03-14 00:55:00+00:00,162.0,-52.0
2021-03-14 01:00:00+00:00,129.0,-16.0
2021-03-14 01:05:00+00:00,109.0,7.0
2021-03-14 01:10:00+00:00,139.0,-54.0
2021-03-14 01:15:00+00:00,166.0,-51.0
2021-03-14 01:20:00+00:00,147.0,-48.0
2021-03-14 01:25:00+00:00,135.0,-28.0
2021-03-14 01:30:00+00:00,95.0,9.0
2021-03-14 01:35:00+00:00,77.0,13.0
2021-03-14 01:40:00+00:00,168.0,-52.0
2021-03-14 01:45:00+00:00,142.0,-57.0
2021-03-14 01:50:00+00:00,167.0,-54.0
2021-03-14 01:55:00+00:00,161.0,-55.0
2021-03-14 02:00:00+00:00,171.0,-48.0
2021-03-14 02:05:00+00:00,136.0,-41.0
2021-03-14 02:10:00+00:00,127.0,-32.0
2021-03-14 02:15:00+00:00,140.0,-32.0
2021-03-14 02:20:00+00:00,147.0,-40.0
2021-03-14 02:25:00+00:00,134.0,-42.0
2021-03-14 02:30:00+00:00,140.0,-34.0
2021-03-14 02:35:00+00:00,135.0,-24.0
2021-03-14 02:40:00+00:00,132.0,-19.0
2021-03-14 02:45:00+00:00,92.0,-1.0
2021-03-14 02:50:00+00:00,109.0,3.0
2021-03-14 02:55:00+00:00,120.0,-4.0
2021-03-14 03:00:00+00:00,86.0,-4.0
2021-03-14 03:05:00+00:00,85.0,22.0
2021-03-14 03:10:00+00:00,85.0,18.0
2021-03-14 03:15:00+00:00,70.0,32.0
2021-03-14 03:20:00+00:00,72.0,28.0
2021-03-14 03:25:00+00:00,66.0,18.0
2021-03-14 03:30:00+00:00,77.0,18.0
2021-03-14 03:35:00+00:00,83.0,18.0
2021-03-14 03:40:00+00:00,105.0,18.0
2021-03-14 03:45:00+00:00,66.0,21.0
2021-03-14 03:50:00+00:00,85.0,19.0
2021-03-14 03:55:00+00:00,58.0,28.0
2021-03-14 04:00:00+00:00,65.0,26.0
2021-03-14 04:05:00+00:00,162.0,-42.0
2021-03-14 04:10:00+00:00,156.0,-49.0
2021-03-14 04:15:00+00:00,145.0,-48.0
2021-03-14 04:20:00+00:00,87.0,22.0
2021-03-14 04:25:00+00:00,55.0,34.0
2021-03-14 04:30:00+00:00,65.0,50.0
2021-03-14 04:35:00+00:00,43.0,55.0
2021-03-14 04:40:00+00:00,39.0,52.0
2021-03-14 04:45:00+00:00,86.0,37.0
2021-03-14 04:50:00+00:00,64.0,37.0
2021-03-14 04:55:00+00:00,67.0,39.0
2021-03-14 05:00:00+00:00,81.0,34.0
2021-03-14 05:05:00+00:00,54.0,39.0
2021-03-14 05:10:00+00:00,60.0,31.0
2021-03-14 05:15:00+00:00,92.0,12.0
2021-03-14 05:20:00+00:00,95.0,17.0
2021-03-14 05:25:00+00:00,77.0,16.0
2021-03-14 05:30:00+00:00,82.0,7.0
2021-03-14 05:35:00+00:00,97.0,13.0
2021-03-14 05:40:00+00:00,81.0,12.0
2021-03-14 05:45:00+00:00,88.5,14.5
2021-03-14 05:50:00+00:00,100.0,9.0
2021-03-14 05:55:00+00:00,72.0,12.0
2021-03-14 06:00:00+00:00,92.0,13.0
2021-03-14 06:05:00+00:00,66.0,17.0
2021-03-14 06:10:00+00:00,79.0,10.0
2021-03-14 06:15:00+00:00,108.0,11.0
2021-03-14 06:20:00+00:00,101.0,9.0
2021-03-14 06:25:00+00:00,86.0,3.0
2021-03-14 06:30:00+00:00,102.0,3.0
2021-03-14 06:35:00+00:00,88.0,7.0
2021-03-14 06:40:00+00:00,80.0,3.0
2021-03-14 06:45:00+00:00,109.0,4.0
2021-03-14 06:50:00+00:00,94.0,-1.0
2021-03-14 06:55:00+00:00,121.0,2.0
2021-03-14 07:00:00+00:00,87.0,0.0
2021-03-14 07:05:00+00:00,88.0,0.0
2021-03-14 07:10:00+00:00,111.0,1.0
2021-03-14 07:15:00+00:00,85.0,1.0
2021-03-14 07:20:00+00:00,85.0,1.0
2021-03-14 07:25:00+00:00,109.0,-1.0
2021-03-14 07:30:00+00:00,94.0,-1.0
2021-03-14 07:35:00+00:00,107.0,-1.0
2021-03-14 07:40:00+00:00,97.0,-1.0
2021-03-14 07:45:00+00:00,88.0,0.0
2021-03-14 07:50:00+00:00,110.0,0.0
2021-03-14 07:55:00+00:00,105.0,0.0
2021-03-14 08:00:00+00:00,104.0,-2.0
2021-03-14 08:05:00+00:00,115.0,-2.0
2021-03-14 08:10:00+00:00,86.0,-2.0
2021-03-14 08:15:00+00:00,87.0,-2.0
2021-03-14 08:20:00+00:00,109.0,-2.0
2021-03-14 08:25:00+00:00,95.0,-2.0
2021-03-14 08:30:00+00:00,118.0,-1.0
2021-03-14 08:35:00+00:00,118.0,-2.0
2021-03-14 08:40:00+00:00,88.0,-1.0
2021-03-14 08:45:00+00:00,108.0,-2.0
2021-03-14 08:50:00+00:00,90.0,-2.0
2021-03-14 08:55:00+00:00,92.0,-2.0
2021-03-14 09:00:00+00:00,131.0,-2.0
2021-03-14 09:05:00+00:00,95.0,-2.0
2021-03-14 09:10:00+00:00,88.0,-2.0
2021-03-14 09:15:00+00:00,107.0,-2.0
2021-03-14 09:20:00+00:00,89.0,-2.0
2021-03-14 09:25:00+00:00,97.0,-2.0
2021-03-14 09:30:00+00:00,114.0,-2.0
2021-03-14 09:35:00+00:00,100.0,-2.0
2021-03-14 09:40:00+00:00,108.0,-2.0
2021-03-14 09:45:00+00:00,107.0,-2.0
2021-03-14 09:50:00+00:00,92.0,-1.0
2021-03-14 09:55:00+00:00,112.0,-2.0
2021-03-14 10:00:00+00:00,93.0,-1.0
2021-03-14 10:05:00+00:00,108.0,-2.0
2021-03-14 10:10:00+00:00,86.0,-2.0
2021-03-14 10:15:00+00:00,87.0,-2.0
2021-03-14 10:20:00+00:00,108.0,-1.0
2021-03-14 10:25:00+00:00,94.0,-2.0
2021-03-14 10:30:00+00:00,113.0,-2.0
2021-03-14 10:35:00+00:00,112.0,-1.0
2021-03-14 10:40:00+00:00,102.0,-2.0
2021-03-14 10:45:00+00:00,107.0,-2.0
2021-03-14 10:50:00+00:00,92.0,-2.0
2021-03-14 10:55:00+00:00,92.0,-1.0
2021-03-14 11:00:00+00:00,106.0,-1.0
2021-03-14 11:05:00+00:00,106.0,-1.0
2021-03-14 11:10:00+00:00,103.0,-1.0
2021-03-14 11:15:00+00:00,111.0,-1.0
2021-03-14 11:20:00+00:00,86.0,-1.0
2021-03-14 11:25:00+00:00,90.0,-1.0
2021-03-14 11:30:00+00:00,87.0,-1.0
2021-03-14 11:35:00+00:00,113.0,-1.0
2021-03-14 11:40:00+00:00,108.0,-1.0
2021-03-14 11:45:00+00:00,114.0,-1.0
2021-03-14 11:50:00+00:00,85.0,-1.0
2021-03-14 11:55:00+00:00,84.0,-1.0
2021-03-14 12:00:00+00:00,104.0,-2.0
2021-03-14 12:05:00+00:00,93.0,-2.0
2021-03-14 12:10:00+00:00,108.0,-2.0
2021-03-14 12:15:00+00:00,94.0,-2.0
2021-03-14 12:20:00+00:00,87.0,-2.0
2021-03-14 12:25:00+00:00,85.0,-2.0
2021-03-14 12:30:00+00:00,105.0,-2.0
2021-03-14 12:35:00+00:00,92.0,-2.0
2021-03-14 12:40:00+00:00,113.0,-2.0
2021-03-14 12:45:00+00:00,116.0,-1.0
2021-03-14 12:50:00+00:00,112.0,-2.0
2021-03-14 12:55:00+00:00,86.0,-2.0
2021-03-14 13:00:00+00:00,105.0,-2.0
2021-03-14 13:05:00+00:00,90.0,-1.0
2021-03-14 13:10:00+00:00,91.0,-2.0
2021-03-14 13:15:00+00:00,121.0,-2.0
2021-03-14 13:20:00+00:00,88.0,-2.0
2021-03-14 13:25:00+00:00,109.0,-2.0
2021-03-14 13:30:00+00:00,112.0,-2.0
2021-03-14 13:35:00+00:00,108.0,-1.0
2021-03-14 13:40:00+00:00,98.0,-2.0
2021-03-14 13:45:00+00:00,106.0,-2.0
2021-03-14 13:50:00+00:00,110.0,-2.0
2021-03-14 13:55:00+00:00,91.0,-2.0
2021-03-14 14:00:00+00:00,107.0,-2.0
2021-03-14 14:05:00+00:00,106.0,-2.0
2021-03-14 14:10:00+00:00,97.0,-2.0
2021-03-14 14:15:00+00:00,97.0,-2.0
2021-03-14 14:20:00+00:00,91.0,-2.0
2021-03-14 14:25:00+00:00,85.0,-2.0
2021-03-14 14:30:00+00:00,105.0,-2.0
2021-03-14 14:35:00+00:00,110.0,-2.0
2021-03-14 14:40:00+00:00,110.0,-2.0
2021-03-14 14:45:00+00:00,110.0,-2.0
2021-03-14 14:50:00+00:00,91.0,-2.0
2021-03-14 14:55:00+00:00,105.0,-2.0
2021-03-14 15:00:00+00:00,84.0,-2.0
2021-03-14 15:05:00+00:00,86.0,-3.0
2021-03-14 15:10:00+00:00,95.0,-2.0
2021-03-14 15:15:00+00:00,125.0,-2.0
2021-03-14 15:20:00+00:00,97.0,-2.0
2021-03-14 15:25:00+00:00,97.0,-2.0
2021-03-14 15:30:00+00:00,109.0,-2.0
2021-03-14 15:35:00+00:00,86.0,-2.0
2021-03-14 15:40:00+00:00,95.0,-4.0
2021-03-14 15:45:00+00:00,112.0,-2.0
2021-03-14 15:50:00+00:00,97.0,-2.0
2021-03-14 15:55:00+00:00,86.0,-1.0
2021-03-14 16:00:00+00:00,106.0,-1.0
2021-03-14 16:05:00+00:00,91.0,-1.0
2021-03-14 16:10:00+00:00,91.0,-1.0
2021-03-14 16:15:00+00:00,116.0,-1.0
2021-03-14 16:20:00+00:00,107.0,-2.0
2021-03-14 16:25:00+00:00,87.0,-2.0
2021-03-14 16:30:00+00:00,106.0,-1.0
2021-03-14 16:35:00+00:00,89.0,-1.0
2021-03-14 16:40:00+00:00,108.0,-1.0
2021-03-14 16:45:00+00:00,120.0,-1.0
2021-03-14 16:50:00+00:00,109.0,-1.0
2021-03-14 16:55:00+00:00,88.0,-2.0
2021-03-14 17:00:00+00:00,108.0,-1.0
2021-03-14 17:05:00+00:00,88.0,-1.0
2021-03-14 17:10:00+00:00,107.0,-1.0
2021-03-14 17:15:00+00:00,98.0,-1.0
2021-03-14 17:20:00+00:00,110.0,-1.0
2021-03-14 17:25:00+00:00,108.0,-2.0
2021-03-14 17:30:00+00:00,93.0,-2.0
2021-03-14 17:35:00+00:00,94.0,-2.0
2021-03-14 17:40:00+00:00,92.0,-1.0
2021-03-14 17:45:00+00:00,97.0,-2.0
2021-03-14 17:50:00+00:00,123.0,-1.0
2021-03-14 17:55:00+00:00,98.0,-2.0
2021-03-14 18:00:00+00:00,99.0,-2.0
2021-03-14 18:05:00+00:00,104.0,-2.0
2021-03-14 18:10:00+00:00,105.0,-2.0
2021-03-14 18:15:00+00:00,108.0,-2.0
2021-03-14 18:20:00+00:00,144.0,-2.0
2021-03-14 18:25:00+00:00,114.0,-3.0
2021-03-14 18:30:00+00:00,121.0,-1.0
2021-03-14 18:35:00+00:00,102.0,-1.0
2021-03-14 18:40:00+00:00,103.0,-1.0
2021-03-14 18:45:00+00:00,126.0,-1.0
2021-03-14 18:50:00+00:00,123.0,-2.0
2021-03-14 18:55:00+00:00,115.0,-2.0
2021-03-14 19:00:00+00:00,108.0,-2.0
2021-03-14 19:05:00+00:00,128.0,-1.0
2021-03-14 19:10:00+00:00,104.0,-1.0
2021-03-14 19:15:00+00:00,145.0,-1.0
2021-03-14 19:20:00+00:00,198.0,-2.0
2021-03-14 19:25:00+00:00,222.0,-1.0
2021-03-14 19:30:00+00:00,183.0,-1.0
2021-03-14 19:35:00+00:00,146.0,-1.0
2021-03-14 19:40:00+00:00,169.0,-1.0
2021-03-14 19:45:00+00:00,146.0,-2.0
2021-03-14 19:50:00+00:00,122.0,-2.0
2021-03-14 19:55:00+00:00,136.0,-2.0
2021-03-14 20:00:00+00:00,142.0,-2.0
2021-03-14 20:05:00+00:00,200.0,-1.0
2021-03-14 20:10:00+00:00,200.0,-1.0
2021-03-14 20:15:00+00:00,151.0,1.0
2021-03-14 20:20:00+00:00,159.0,5.0
2021-03-14 20:25:00+00:00,186.0,3.0
2021-03-14 20:30:00+00:00,176.0,8.0
2021-03-14 20:35:00+00:00,209.0,11.0
2021-03-14 20:40:00+00:00,229.0,12.0
2021-03-14 20:45:00+00:00,182.0,15.0
2021-03-14 20:50:00+00:00,182.0,15.0
2021-03-14 20:55:00+00:00,196.0,15.0
2021-03-14 21:00:00+00:00,131.0,29.0
2021-03-14 21:05:00+00:00,123.0,26.0
2021-03-14 21:10:00+00:00,140.0,31.0
2021-03-14 21:15:00+00:00,128.0,33.0
2021-03-14 21:20:00+00:00,139.0,24.0
2021-03-14 21:25:00+00:00,161.0,17.0
2021-03-14 21:30:00+00:00,149.0,21.0
2021-03-14 21:35:00+00:00,151.0,26.0
2021-03-14 21:40:00+00:00,128.0,30.0
2021-03-14 21:45:00+00:00,122.0,40.0
2021-03-14 21:50:00+00:00,117.0,63.0
2021-03-14 21:55:00+00:00,77.0,111.0
2021-03-14 22:00:00+00:00,98.0,102.0
2021-03-14 22:05:00+00:00,89.0,120.0
2021-03-14 22:10:00+00:00,90.0,87.0
2021-03-14 22:15:00+00:00,83.0,125.0
2021-03-14 22:20:00+00:00,83.0,159.0
2021-03-14 22:25:00+00:00,96.0,91.0
2021-03-14 22:30:00+00:00,5.0,168.0
2021-03-14 22:35:00+00:00,96.0,64.0
2021-03-14 22:40:00+00:00,96.0,95.0
2021-03-14 22:45:00+00:00,-7.0,166.0
2021-03-14 22:50:00+00:00,-8.0,162.0
2021-03-14 22:55:00+00:00,66.0,95.0
2021-03-14 23:00:00+00:00,117.0,46.0
2021-03-14 23:05:00+00:00,119.0,55.0
2021-03-14 23:10:00+00:00,140.0,82.0
2021-03-14 23:15:00+00:00,58.0,82.0
2021-03-14 23:20:00+00:00,-5.0,82.0
2021-03-14 23:25:00+00:00,-23.0,180.0
2021-03-14 23:30:00+00:00,-8.0,198.0
2021-03-14 23:35:00+00:00,-27.0,232.0
2021-03-14 23:40:00+00:00,88.0,121.0
2021-03-14 23:45:00+00:00,93.0,107.0
2021-03-14 23:50:00+00:00,-65.0,257.0
2021-03-14 23:55:00+00:00,98.0,100.0
2021-03-15 00:00:00+00:00,-100.0,269.0
2021-03-15 00:05:00+00:00,-106.0,273.0
2021-03-15 00:10:00+00:00,22.0,273.0
2021-03-15 00:15:00+00:00,43.0,166.0
2021-03-15 00:20:00+00:00,-99.0,258.0
2021-03-15 00:25:00+00:00,-10.0,172.0
2021-03-15 00:30:00+00:00,-77.0,242.0
2021-03-15 00:35:00+00:00,-87.0,266.0
2021-03-15 00:40:00+00:00,-70.0,269.0
2021-03-15 00:45:00+00:00,-65.0,264.0
2021-03-15 00:50:00+00:00,-28.0,267.0
2021-03-15 00:55:00+00:00,117.0,92.0
2021-03-15 01:00:00+00:00,66.0,106.0
2021-03-15 01:05:00+00:00,91.0,103.0
2021-03-15 01:10:00+00:00,105.0,73.0
2021-03-15 01:15:00+00:00,90.0,87.0
2021-03-15 01:20:00+00:00,94.0,102.0
2021-03-15 01:25:00+00:00,88.0,98.0
2021-03-15 01:30:00+00:00,33.0,139.0
2021-03-15 01:35:00+00:00,-117.0,287.0
2021-03-15 01:40:00+00:00,-95.0,308.0
2021-03-15 01:45:00+00:00,137.0,308.0
2021-03-15 01:50:00+00:00,175.0,95.0
2021-03-15 01:55:00+00:00,128.0,108.0
2021-03-15 02:00:00+00:00,21.0,203.0
2021-03-15 02:05:00+00:00,76.0,93.0
2021-03-15 02:10:00+00:00,-137.0,307.0
2021-03-15 02:15:00+00:00,83.0,94.0
2021-03-15 02:20:00+00:00,-33.0,94.0
2021-03-15 02:25:00+00:00,-21.0,204.0
2021-03-15 02:30:00+00:00,-90.0,299.0
2021-03-15 02:35:00+00:00,-65.0,286.0
2021-03-15 02:40:00+00:00,58.0,188.0
2021-03-15 02:45:00+00:00,66.0,200.0
2021-03-15 02:50:00+00:00,95.0,135.0
2021-03-15 02:55:00+00:00,65.0,157.0
2021-03-15 03:00:00+00:00,113.0,103.0
2021-03-15 03:05:00+00:00,6.0,187.0
2021-03-15 03:10:00+00:00,44.0,128.0
2021-03-15 03:15:00+00:00,110.0,80.0
2021-03-15 03:20:00+00:00,115.0,100.0
2021-03-15 03:25:00+00:00,66.0,109.0
2021-03-15 03:30:00+00:00,109.0,130.0
2021-03-15 03:35:00+00:00,107.0,301.0
2021-03-15 03:40:00+00:00,172.0,103.0
2021-03-15 03:45:00+00:00,150.0,98.0
2021-03-15 03:50:00+00:00,73.0,139.0
2021-03-15 03:55:00+00:00,48.0,140.0
2021-03-15 04:00:00+00:00,64.0,119.0
2021-03-15 04:05:00+00:00,98.0,105.0
2021-03-15 04:10:00+00:00,119.0,104.0
2021-03-15 04:15:00+00:00,5.0,176.0
2021-03-15 04:20:00+00:00,17.0,152.0
2021-03-15 04:25:00+00:00,151.0,95.0
2021-03-15 04:30:00+00:00,148.0,83.0
2021-03-15 04:35:00+00:00,157.0,83.0
2021-03-15 04:40:00+00:00,137.0,92.0
2021-03-15 04:45:00+00:00,102.0,102.0
2021-03-15 04:50:00+00:00,61.0,105.0
2021-03-15 04:55:00+00:00,105.0,106.0
2021-03-15 05:00:00+00:00,25.0,157.0
2021-03-15 05:05:00+00:00,-5.0,177.0
2021-03-15 05:10:00+00:00,-5.0,99.0
2021-03-15 05:15:00+00:00,-46.0,218.0
2021-03-15 05:20:00+00:00,8.0,204.0
2021-03-15 05:25:00+00:00,28.0,191.0
2021-03-15 05:30:00+00:00,44.0,203.0
2021-03-15 05:35:00+00:00,68.0,179.0
2021-03-15 05:40:00+00:00,36.0,179.0
2021-03-15 05:45:00+00:00,47.5,153.0
2021-03-15 05:50:00+00:00,45.0,146.0
2021-03-15 05:55:00+00:00,76.0,126.0
2021-03-15 06:00:00+00:00,56.0,125.0
2021-03-15 06:05:00+00:00,36.0,124.0
2021-03-15 06:10:00+00:00,50.0,118.0
2021-03-15 06:15:00+00:00,87.0,107.0
2021-03-15 06:20:00+00:00,133.0,83.0
2021-03-15 06:25:00+00:00,162.0,92.0
2021-03-15 06:30:00+00:00,161.0,85.0
2021-03-15 06:35:00+00:00,155.0,81.0
2021-03-15 06:40:00+00:00,126.0,76.0
2021-03-15 06:45:00+00:00,87.0,76.0
2021-03-15 06:50:00+00:00,42.0,126.0
2021-03-15 06:55:00+00:00,65.0,115.0
2021-03-15 07:00:00+00:00,44.0,103.0
2021-03-15 07:05:00+00:00,1.0,104.0
2021-03-15 07:10:00+00:00,21.0,94.0
2021-03-15 07:15:00+00:00,10.0,86.0
2021-03-15 07:20:00+00:00,6.0,85.0
2021-03-15 07:25:00+00:00,26.0,81.0
2021-03-15 07:30:00+00:00,49.0,76.0
2021-03-15 07:35:00+00:00,30.0,67.0
2021-03-15 07:40:00+00:00,25.0,67.0
2021-03-15 07:45:00+00:00,48.0,67.0
2021-03-15 07:50:00+00:00,28.0,64.0
2021-03-15 07:55:00+00:00,38.0,62.0
2021-03-15 08:00:00+00:00,56.0,60.0
2021-03-15 08:05:00+00:00,56.0,59.0
2021-03-15 08:10:00+00:00,35.0,59.0
2021-03-15 08:15:00+00:00,58.0,59.0
2021-03-15 08:20:00+00:00,41.0,59.0
2021-03-15 08:25:00+00:00,58.0,59.0
2021-03-15 08:30:00+00:00,59.0,59.0
2021-03-15 08:35:00+00:00,47.0,59.0
2021-03-15 08:40:00+00:00,42.0,59.0
2021-03-15 08:45:00+00:00,36.0,59.0
2021-03-15 08:50:00+00:00,60.0,59.0
2021-03-15 08:55:00+00:00,38.0,59.0
2021-03-15 09:00:00+00:00,90.0,-2.0
2021-03-15 09:05:00+00:00,101.0,-2.0
2021-03-15 09:10:00+00:00,102.0,-2.0
2021-03-15 09:15:00+00:00,91.0,-2.0
2021-03-15 09:20:00+00:00,91.0,-1.0
2021-03-15 09:25:00+00:00,101.0,-1.0
2021-03-15 09:30:00+00:00,111.0,-1.0
2021-03-15 09:35:00+00:00,97.0,-2.0
2021-03-15 09:40:00+00:00,111.0,-1.0
2021-03-15 09:45:00+00:00,101.0,-1.0
2021-03-15 09:50:00+00:00,94.0,-1.0
2021-03-15 09:55:00+00:00,97.0,-1.0
2021-03-15 10:00:00+00:00,92.0,-2.0
2021-03-15 10:05:00+00:00,90.0,-1.0
2021-03-15 10:10:00+00:00,102.0,-2.0
2021-03-15 10:15:00+00:00,110.0,-1.0
2021-03-15 10:20:00+00:00,114.0,-2.0
2021-03-15 10:25:00+00:00,109.0,-2.0
2021-03-15 10:30:00+00:00,92.0,-2.0
2021-03-15 10:35:00+00:00,91.0,-2.0
2021-03-15 10:40:00+00:00,118.0,-1.0
2021-03-15 10:45:00+00:00,108.0,-1.0
2021-03-15 10:50:00+00:00,50.0,59.0
2021-03-15 10:55:00+00:00,32.0,59.0
2021-03-15 11:00:00+00:00,154.0,-62.0
2021-03-15 11:05:00+00:00,152.0,-63.0
2021-03-15 11:10:00+00:00,149.0,-62.0
2021-03-15 11:15:00+00:00,157.0,-63.0
2021-03-15 11:20:00+00:00,174.0,-63.0
2021-03-15 11:25:00+00:00,151.0,-62.0
2021-03-15 11:30:00+00:00,153.0,-64.0
2021-03-15 11:35:00+00:00,155.0,-63.0
2021-03-15 11:40:00+00:00,157.0,-62.0
2021-03-15 11:45:00+00:00,156.0,-63.0
2021-03-15 11:50:00+00:00,185.0,-63.0
2021-03-15 11:55:00+00:00,179.0,-63.0
2021-03-15 12:00:00+00:00,150.0,-63.0
2021-03-15 12:05:00+00:00,151.0,-63.0
2021-03-15 12:10:00+00:00,173.0,-64.0
2021-03-15 12:15:00+00:00,156.0,-63.0
2021-03-15 12:20:00+00:00,177.0,-63.0
2021-03-15 12:25:00+00:00,169.0,-63.0
2021-03-15 12:30:00+00:00,175.0,-63.0
2021-03-15 12:35:00+00:00,152.0,-63.0
2021-03-15 12:40:00+00:00,152.0,-63.0
2021-03-15 12:45:00+00:00,158.0,-63.0
2021-03-15 12:50:00+00:00,161.0,-63.0
2021-03-15 12:55:00+00:00,178.0,-63.0
2021-03-15 13:00:00+00:00,156.0,-63.0
2021-03-15 13:05:00+00:00,177.0,-63.0
2021-03-15 13:10:00+00:00,159.0,-63.0
2021-03-15 13:15:00+00:00,157.0,-63.0
2021-03-15 13:20:00+00:00,180.0,-63.0
2021-03-15 13:25:00+00:00,199.0,-63.0
2021-03-15 13:30:00+00:00,165.0,-63.0
2021-03-15 13:35:00+00:00,154.0,-62.0
2021-03-15 13:40:00+00:00,155.0,-62.0
2021-03-15 13:45:00+00:00,157.0,-62.0
2021-03-15 13:50:00+00:00,180.0,-63.0
2021-03-15 13:55:00+00:00,132.0,-2.0
2021-03-15 14:00:00+00:00,121.0,-1.0
2021-03-15 14:05:00+00:00,89.0,-2.0
2021-03-15 14:10:00+00:00,112.0,-2.0
2021-03-15 14:15:00+00:00,114.0,-3.0
2021-03-15 14:20:00+00:00,110.0,-2.0
2021-03-15 14:25:00+00:00,100.0,-1.0
2021-03-15 14:30:00+00:00,108.0,-2.0
2021-03-15 14:35:00+00:00,94.0,-1.0
2021-03-15 14:40:00+00:00,89.0,-1.0
2021-03-15 14:45:00+00:00,88.0,-1.0
2021-03-15 14:50:00+00:00,91.0,-2.0
2021-03-15 14:55:00+00:00,99.0,-2.0
